"","X1","X2","X3","X4","X5","X6","region.1","region.2","region.3","region.4","region.5","region.6","region","mean.crpsscore.","testsubset","nodesize","mtry","test_year","npredictors"
"34",0.088128,0.0918654193548387,0.0959992258064516,0.0677966451612903,0.063866064516129,0.0515527741935484,10,10,10,10,10,10,10,0.687154308117606,1,9,2,2010,7
"35",0.114697984962406,0.108201263157895,0.0973489323308271,0.0977658947368421,0.0855859248120301,0.0578929323308271,11,11,11,11,11,11,11,1.25725927014368,1,9,2,2010,7
"36",0.115510656,0.10303744,0.0909888,0.091905152,0.076157184,0.056225408,12,12,12,12,12,12,12,1.03515963019571,1,9,2,2010,7
"37",0.122094545454545,0.113421752066116,0.0940474710743802,0.0720569917355372,0.0532460165289256,0.0357138512396694,1,1,1,1,1,1,1,0.590650615815377,1,9,2,2010,6
"38",0.107392323232323,0.0909341414141414,0.0763678383838384,0.0817991111111111,0.0632507474747475,0.0351623434343434,2,2,2,2,2,2,2,0.729314102666011,1,9,2,2010,6
"39",0.09729675,0.09557625,0.096008,0.0858235,0.075440875,0.061467875,3,3,3,3,3,3,3,1.17617370200908,1,9,2,2010,6
"40",0.10632427480916,0.0979907175572519,0.0902987480916031,0.0877146870229008,0.0648321221374046,0.0483626259541985,4,4,4,4,4,4,4,0.590395139475396,1,9,2,2010,6
"41",0.084253184,0.08929344,0.093228928,0.106293376,0.106364928,0.090475392,5,5,5,5,5,5,5,1.13691226792136,1,9,2,2010,6
"42",0.100814276923077,0.102165415384615,0.106170830769231,0.0953953230769231,0.0845427692307692,0.0847340307692308,6,6,6,6,6,6,6,1.78859573352604,1,9,2,2010,6
"43",0.106780100840336,0.100080268907563,0.0969091764705882,0.0960921008403361,0.0736779831932773,0.0558851764705882,7,7,7,7,7,7,7,0.756169632958235,1,9,2,2010,6
"44",0.0950445,0.08495825,0.09135625,0.10377025,0.10975175,0.101953125,8,8,8,8,8,8,8,1.53233962286759,1,9,2,2010,6
"45",0.0839027586206897,0.0772311724137931,0.0752786206896552,0.0798815172413793,0.0632153103448276,0.0638689655172414,9,9,9,9,9,9,9,0.974959662115999,1,9,2,2010,6
"46",0.0893849032258065,0.09254,0.0970971612903226,0.0685843870967742,0.0656887741935484,0.0522225806451613,10,10,10,10,10,10,10,0.679715298427251,1,9,2,2010,6
"47",0.113088240601504,0.104792541353383,0.0938367518796993,0.0961592781954887,0.0876987669172932,0.0599366015037594,11,11,11,11,11,11,11,1.25852386075869,1,9,2,2010,6
"48",0.116157952,0.103720192,0.090211072,0.087341952,0.074952448,0.056592896,12,12,12,12,12,12,12,1.01873955500717,1,9,2,2010,6
"49",0.12316826446281,0.113671272727273,0.0939542479338843,0.074160132231405,0.0531797685950413,0.0342156694214876,1,1,1,1,1,1,1,0.601178733119082,1,9,2,2010,5
"50",0.110620444444444,0.094648404040404,0.076036202020202,0.0796551111111111,0.0629562828282828,0.0372436363636364,2,2,2,2,2,2,2,0.740182037327696,1,9,2,2010,5
"51",0.1002135,0.09880975,0.10241325,0.088700125,0.0814815,0.06664475,3,3,3,3,3,3,3,1.23937320580479,1,9,2,2010,5
"52",0.109448061068702,0.100771908396947,0.091707358778626,0.0875278167938931,0.0654748091603053,0.049400427480916,4,4,4,4,4,4,4,0.596322751726279,1,9,2,2010,5
"53",0.085739008,0.090564352,0.093525504,0.107244032,0.108030592,0.090283008,5,5,5,5,5,5,5,1.15266785868031,1,9,2,2010,5
"54",0.106522338461538,0.103265723076923,0.104322338461538,0.0983123692307692,0.0841947076923077,0.0842610461538462,6,6,6,6,6,6,6,1.79154893431473,1,9,2,2010,5
"55",0.103200941176471,0.098475025210084,0.0962453781512605,0.0953029915966387,0.0720704537815126,0.0575111260504202,7,7,7,7,7,7,7,0.751634782452687,1,9,2,2010,5
"56",0.09464875,0.085547625,0.092519375,0.107702125,0.116842875,0.107133,8,8,8,8,8,8,8,1.58503099321763,1,9,2,2010,5
"57",0.0868121379310345,0.0810976551724138,0.07956,0.0816675862068966,0.0626542068965517,0.0592044137931034,9,9,9,9,9,9,9,0.953756578298737,1,9,2,2010,5
"58",0.0921965161290323,0.0947664516129032,0.0995950967741936,0.0693449032258065,0.0642388387096774,0.0520846451612903,10,10,10,10,10,10,10,0.693573022131843,1,9,2,2010,5
"59",0.116135458646617,0.109389233082707,0.0996368120300752,0.101816541353383,0.0956063759398496,0.0641882706766917,11,11,11,11,11,11,11,1.32304879248269,1,9,2,2010,5
"60",0.113117568,0.101669632,0.088651008,0.088848896,0.07698496,0.051541248,12,12,12,12,12,12,12,1.0327072480283,1,9,2,2010,5
"61",0.124491504132231,0.119972099173554,0.0986136859504132,0.0761890909090909,0.0604240661157025,0.0391468429752066,1,1,1,1,1,1,1,0.634465449546783,1,9,2,2010,4
"62",0.111230707070707,0.0937389898989899,0.0757212121212121,0.0817735757575758,0.0650138181818182,0.0387080404040404,2,2,2,2,2,2,2,0.771313501278318,1,9,2,2010,4
"63",0.11159375,0.105793,0.107252625,0.092140375,0.083410375,0.069501125,3,3,3,3,3,3,3,1.27019949851855,1,9,2,2010,4
"64",0.108306198473282,0.101236885496183,0.0942077557251908,0.0912746259541985,0.0639516335877863,0.0487692213740458,4,4,4,4,4,4,4,0.604354655702817,1,9,2,2010,4
"65",0.088055168,0.09388352,0.09807424,0.112477696,0.113884928,0.096777728,5,5,5,5,5,5,5,1.20873315520493,1,9,2,2010,4
"66",0.1058736,0.103777476923077,0.109231138461538,0.105000246153846,0.0892547692307692,0.0896451692307692,6,6,6,6,6,6,6,1.83241525391412,1,9,2,2010,4
"67",0.103978890756303,0.101428840336134,0.0988079327731092,0.0970933781512605,0.0713351260504202,0.0610699831932773,7,7,7,7,7,7,7,0.779025066621046,1,9,2,2010,4
"68",0.108286,0.0987775,0.103544625,0.117535375,0.123327125,0.11327425,8,8,8,8,8,8,8,1.67886107792592,1,9,2,2010,4
"69",0.0967278620689655,0.0896686896551724,0.086975724137931,0.0906587586206897,0.0643931034482759,0.0642526896551724,9,9,9,9,9,9,9,1.02237880856568,1,9,2,2010,4
"70",0.0923068387096774,0.0982908387096774,0.105017032258065,0.0729152258064516,0.0692232258064516,0.0546181935483871,10,10,10,10,10,10,10,0.739106367888287,1,9,2,2010,4
"71",0.113932631578947,0.103878736842105,0.0960209323308271,0.10073154887218,0.093053954887218,0.0653329323308271,11,11,11,11,11,11,11,1.3193758769424,1,9,2,2010,4
"72",0.112494848,0.098951936,0.086688,0.087814144,0.079378304,0.05840768,12,12,12,12,12,12,12,1.03831539012518,1,9,2,2010,4
"73",0.128906975206612,0.124081190082645,0.105796495867769,0.0807427438016529,0.0612152066115702,0.0398939504132231,1,1,1,1,1,1,1,0.667988727034394,1,9,2,2010,3
"74",0.130438141414141,0.102125898989899,0.0865654949494949,0.0904976161616162,0.0680630303030303,0.0381349494949495,2,2,2,2,2,2,2,0.810087540815691,1,9,2,2010,3
"75",0.110257125,0.1062095,0.10966075,0.092433625,0.078065375,0.066019875,3,3,3,3,3,3,3,1.24532574039397,1,9,2,2010,3
"76",0.115354503816794,0.110656854961832,0.100445557251908,0.100349923664122,0.067358534351145,0.0501681832061069,4,4,4,4,4,4,4,0.630239918058926,1,9,2,2010,3
"77",0.096074496,0.099633536,0.101123456,0.11620992,0.115947648,0.097306368,5,5,5,5,5,5,5,1.21955879496296,1,9,2,2010,3
"78",0.112377353846154,0.109273230769231,0.1100528,0.102806646153846,0.0872995692307692,0.0900908307692308,6,6,6,6,6,6,6,1.84775538177637,1,9,2,2010,3
"79",0.109216537815126,0.10680268907563,0.102940773109244,0.0995143529411765,0.0742430924369748,0.0615931428571429,7,7,7,7,7,7,7,0.807753072514872,1,9,2,2010,3
"80",0.11222925,0.103537125,0.10958125,0.120379875,0.126559625,0.11440525,8,8,8,8,8,8,8,1.69740183271983,1,9,2,2010,3
"81",0.0934815172413793,0.0855233103448276,0.08754,0.0958820689655172,0.0669296551724138,0.0681364137931035,9,9,9,9,9,9,9,1.04581790286936,1,9,2,2010,3
"82",0.0963095483870968,0.101168387096774,0.105408258064516,0.0710850322580645,0.0680646451612903,0.0531874838709677,10,10,10,10,10,10,10,0.734378715664209,1,9,2,2010,3
"83",0.119484631578947,0.110578165413534,0.102092992481203,0.107037954887218,0.100386887218045,0.0710675488721804,11,11,11,11,11,11,11,1.38965723710917,1,9,2,2010,3
"84",0.110346752,0.09352064,0.081105792,0.087374336,0.077522688,0.055353728,12,12,12,12,12,12,12,1.04445071443248,1,9,2,2010,3
"85",0.13663920661157,0.129449123966942,0.10876932231405,0.0804338512396694,0.0602647272727273,0.0371509421487603,1,1,1,1,1,1,1,0.672716293503564,1,9,2,2010,2
"86",0.130805171717172,0.0978954343434343,0.0839246868686869,0.0842957575757576,0.0609827878787879,0.0371734949494949,2,2,2,2,2,2,2,0.765638265714934,1,9,2,2010,2
"87",0.11501175,0.109371625,0.1134385,0.0946685,0.077709625,0.064514875,3,3,3,3,3,3,3,1.25269572286812,1,9,2,2010,2
"88",0.123738870229008,0.115032671755725,0.103309312977099,0.102214473282443,0.0689961526717557,0.048318534351145,4,4,4,4,4,4,4,0.636684862783403,1,9,2,2010,2
"89",0.098894464,0.102377216,0.1061696,0.123712512,0.117465344,0.097934208,5,5,5,5,5,5,5,1.19959200874258,1,9,2,2010,2
"90",0.122633353846154,0.113855384615385,0.113231261538462,0.105775876923077,0.0847889230769231,0.0861476923076923,6,6,6,6,6,6,6,1.8075438100256,1,9,2,2010,2
"91",0.113366319327731,0.110765176470588,0.101836638655462,0.102746756302521,0.0804423529411765,0.0721961680672269,7,7,7,7,7,7,7,0.859011073236581,1,9,2,2010,2
"92",0.119117875,0.107348625,0.110886125,0.124761125,0.127821,0.115611,8,8,8,8,8,8,8,1.76484358468462,1,9,2,2010,2
"93",0.082360275862069,0.0798466206896552,0.081960275862069,0.0881707586206897,0.0662315862068966,0.0680313103448276,9,9,9,9,9,9,9,1.03314555640931,1,9,2,2010,2
"94",0.0983224516129032,0.105698967741935,0.107166838709677,0.0699362580645161,0.0676996129032258,0.0516061935483871,10,10,10,10,10,10,10,0.747382886520497,1,9,2,2010,2
"95",0.121596751879699,0.111609744360902,0.104484571428571,0.114588511278195,0.101405233082707,0.0731926616541353,11,11,11,11,11,11,11,1.46614868485642,1,9,2,2010,2
"96",0.111647232,0.097011072,0.088143488,0.096654464,0.084281216,0.05905088,12,12,12,12,12,12,12,1.09760816213321,1,9,2,2010,2
"97",0.117481652892562,0.113091438016529,0.0954001983471074,0.0728394049586777,0.0530926280991736,0.0345036694214876,1,1,1,1,1,1,1,0.586423770179827,1,9,6,2010,9
"98",0.108559353535354,0.0897478787878788,0.0800349090909091,0.0852530101010101,0.0641328484848485,0.0366579393939394,2,2,2,2,2,2,2,0.71953052824945,1,9,6,2010,9
"99",0.10161975,0.103316125,0.10245125,0.086433375,0.0725305,0.059191375,3,3,3,3,3,3,3,1.21627563687662,1,9,6,2010,9
"100",0.0999973129770992,0.0947522442748092,0.0871209770992366,0.0841487633587786,0.0627011908396947,0.0475723969465649,4,4,4,4,4,4,4,0.562102892440262,1,9,6,2010,9
"101",0.07889536,0.080809344,0.087404928,0.100256896,0.098732672,0.089336192,5,5,5,5,5,5,5,1.08106375361412,1,9,6,2010,9
"102",0.101613062003457,0.100520127039326,0.107230650116249,0.0962648625287533,0.0818670779133686,0.0870258471441379,6,6,6,6,6,6,6,1.80827328436827,1,9,6,2010,9
"103",0.102703731092437,0.094677512605042,0.0950148571428572,0.0983658487394958,0.0704352268907563,0.0567698823529412,7,7,7,7,7,7,7,0.734618858463275,1,9,6,2010,9
"104",0.09511225,0.083927625,0.089429375,0.10165775,0.110114625,0.105104875,8,8,8,8,8,8,8,1.54728891940845,1,9,6,2010,9
"105",0.0874743548179507,0.0798848320268305,0.0754772458199339,0.0836900700753269,0.0650064838684304,0.0639102080063614,9,9,9,9,9,9,9,0.973816735896334,1,9,6,2010,9
"106",0.0864223225806452,0.0900882580645161,0.099262064516129,0.0662175483870968,0.0618943225806452,0.0501045161290323,10,10,10,10,10,10,10,0.684415889720033,1,9,6,2010,9
"107",0.110425142857143,0.101162827067669,0.093734977443609,0.0985166917293233,0.0864696541353383,0.0581092330827068,11,11,11,11,11,11,11,1.23901550697585,1,9,6,2010,9
"108",0.108573056,0.101112064,0.08718528,0.084574848,0.074090752,0.0533472,12,12,12,12,12,12,12,1.00274245314251,1,9,6,2010,9
"109",0.120428297520661,0.115189024793388,0.0968462809917355,0.0741000991735537,0.0568087272727273,0.0359567603305785,1,1,1,1,1,1,1,0.595432286966533,1,9,6,2010,8
"110",0.108758949494949,0.0911490909090909,0.0805315555555556,0.0869648484848485,0.0637693737373737,0.0373073131313131,2,2,2,2,2,2,2,0.722386100576196,1,9,6,2010,8
"111",0.101078375,0.102004625,0.09963475,0.082519,0.07487675,0.060137625,3,3,3,3,3,3,3,1.20780446519097,1,9,6,2010,8
"112",0.102424671755725,0.0937072366412214,0.0852815877862595,0.084254534351145,0.061641893129771,0.0467129160305344,4,4,4,4,4,4,4,0.555133719568045,1,9,6,2010,8
"113",0.080573696,0.083686784,0.089662464,0.106271104,0.103757696,0.089729664,5,5,5,5,5,5,5,1.0941916644318,1,9,6,2010,8
"114",0.1031808,0.102797907692308,0.110122461538462,0.0974072615384615,0.0813457230769231,0.0855784615384615,6,6,6,6,6,6,6,1.83109005308904,1,9,6,2010,8
"115",0.101686588235294,0.0925722352941176,0.0903140840336134,0.0954304537815126,0.0739267226890756,0.0569003025210084,7,7,7,7,7,7,7,0.744208713524369,1,9,6,2010,8
"116",0.096427375,0.086175,0.09167575,0.103023875,0.1118325,0.102562125,8,8,8,8,8,8,8,1.54724299493031,1,9,6,2010,8
"117",0.0901224827586207,0.0827826206896552,0.0777068965517241,0.0798641379310345,0.0624106206896552,0.0621773793103448,9,9,9,9,9,9,9,0.985268469356844,1,9,6,2010,8
"118",0.0876905806451613,0.0903338064516129,0.100571741935484,0.0666446451612903,0.0625378064516129,0.0498393548387097,10,10,10,10,10,10,10,0.676226660512396,1,9,6,2010,8
"119",0.113071398496241,0.104077834586466,0.0956026466165414,0.0997427969924812,0.0847606616541353,0.0576446315789474,11,11,11,11,11,11,11,1.24976625443814,1,9,6,2010,8
"120",0.10808128,0.09996992,0.087834496,0.086267904,0.074557696,0.054592384,12,12,12,12,12,12,12,1.01673708394082,1,9,6,2010,8
"121",0.121421090909091,0.116530776859504,0.0955353388429752,0.0746616859504132,0.057273520661157,0.0375896859504132,1,1,1,1,1,1,1,0.602773861641738,1,9,6,2010,7
"122",0.109917252525253,0.0871492525252525,0.0793624242424242,0.0840441212121212,0.0619618585858586,0.0367337373737374,2,2,2,2,2,2,2,0.712865730418622,1,9,6,2010,7
"123",0.100382875,0.0996015,0.10053075,0.083221,0.07470375,0.05976025,3,3,3,3,3,3,3,1.2104798297145,1,9,6,2010,7
"124",0.105434748091603,0.0973717251908397,0.089346320610687,0.0877523053435114,0.0632894045801527,0.0477264122137405,4,4,4,4,4,4,4,0.567434113695146,1,9,6,2010,7
"125",0.082844928,0.086827008,0.09119808,0.106197504,0.101450368,0.088209792,5,5,5,5,5,5,5,1.09797809990272,1,9,6,2010,7
"126",0.102024,0.100456123076923,0.108632,0.0965490461538462,0.0810948923076923,0.0841577846153846,6,6,6,6,6,6,6,1.79020480186615,1,9,6,2010,7
"127",0.104489008403361,0.0958839663865546,0.092240537815126,0.0982109579831933,0.0734377142857143,0.0585816470588235,7,7,7,7,7,7,7,0.751700506074001,1,9,6,2010,7
"128",0.09536875,0.085593875,0.090653,0.103894875,0.113793125,0.103208,8,8,8,8,8,8,8,1.56969370189378,1,9,6,2010,7
"129",0.0897857931034483,0.0811673103448276,0.0761248275862069,0.0824012413793103,0.0632455172413793,0.061099724137931,9,9,9,9,9,9,9,0.950742636795222,1,9,6,2010,7
"130",0.0906514838709677,0.0936521290322581,0.100793935483871,0.0661389677419355,0.0621714838709677,0.0506378064516129,10,10,10,10,10,10,10,0.690110853750447,1,9,6,2010,7
"131",0.111216120300752,0.103924090225564,0.0962175037593985,0.0993912781954887,0.0890274887218045,0.0613109172932331,11,11,11,11,11,11,11,1.27227086128684,1,9,6,2010,7
"132",0.109406592,0.10118528,0.084530176,0.082231552,0.073212416,0.052873728,12,12,12,12,12,12,12,1.00438036866146,1,9,6,2010,7
"133",0.126697520661157,0.123010380165289,0.100313256198347,0.0786549421487603,0.0596490578512397,0.0370796694214876,1,1,1,1,1,1,1,0.639589613803231,1,9,6,2010,6
"134",0.105853575757576,0.0903532929292929,0.0791662222222222,0.0827224242424242,0.064105696969697,0.0362511515151515,2,2,2,2,2,2,2,0.724580696486738,1,9,6,2010,6
"135",0.096947125,0.099379,0.0984215,0.084661875,0.074656,0.062140875,3,3,3,3,3,3,3,1.21933954739841,1,9,6,2010,6
"136",0.105679267175573,0.0999814351145038,0.0905987175572519,0.0881182290076336,0.0644705954198473,0.0458600305343511,4,4,4,4,4,4,4,0.571786815039755,1,9,6,2010,6
"137",0.077436544,0.080744448,0.090525952,0.105149824,0.103315072,0.090864896,5,5,5,5,5,5,5,1.09569715328704,1,9,6,2010,6
"138",0.101256738461538,0.102086030769231,0.1092928,0.0956795076923077,0.0823111384615385,0.0861709538461538,6,6,6,6,6,6,6,1.80519249811234,1,9,6,2010,6
"139",0.101348840336134,0.0943030588235294,0.0937352605042017,0.0984282352941176,0.075060974789916,0.0588801344537815,7,7,7,7,7,7,7,0.738563592268661,1,9,6,2010,6
"140",0.092259125,0.082072,0.088418125,0.10159275,0.113177875,0.102942,8,8,8,8,8,8,8,1.5372114586962,1,9,6,2010,6
"141",0.0812806896551724,0.074303724137931,0.0714103448275862,0.0781046896551724,0.0623264827586207,0.0630605517241379,9,9,9,9,9,9,9,0.959491262078603,1,9,6,2010,6
"142",0.0881815483870968,0.0914738064516129,0.0992317419354839,0.0664393548387097,0.0611384516129032,0.0502624516129032,10,10,10,10,10,10,10,0.669031759239523,1,9,6,2010,6
"143",0.110619669172932,0.102423458646617,0.0924692932330827,0.0972334436090226,0.0879003909774436,0.0608001203007519,11,11,11,11,11,11,11,1.28033029719692,1,9,6,2010,6
"144",0.112442624,0.103414016,0.090051072,0.0848992,0.0765408,0.05753856,12,12,12,12,12,12,12,1.03792093235621,1,9,6,2010,6
"145",0.130730710743802,0.127560991735537,0.104302016528926,0.0818798016528926,0.0621065785123967,0.0409541818181818,1,1,1,1,1,1,1,0.660749452632384,1,9,6,2010,5
"146",0.107278868686869,0.0898244848484848,0.0760289292929293,0.0814758787878788,0.0613352727272727,0.0386265858585859,2,2,2,2,2,2,2,0.7525069584888,1,9,6,2010,5
"147",0.104606625,0.105801375,0.105087125,0.085315,0.077310875,0.06239075,3,3,3,3,3,3,3,1.25034618299008,1,9,6,2010,5
"148",0.107975694656489,0.100610687022901,0.0919274503816794,0.0924085496183206,0.0666529465648855,0.0447905954198473,4,4,4,4,4,4,4,0.579761513758877,1,9,6,2010,5
"149",0.079134848,0.083093632,0.092218368,0.109228544,0.10530048,0.09230272,5,5,5,5,5,5,5,1.13147313915405,1,9,6,2010,5
"150",0.100970830769231,0.100590769230769,0.111257846153846,0.104348184615385,0.0895969230769231,0.0944076307692308,6,6,6,6,6,6,6,1.8952890730216,1,9,6,2010,5
"151",0.10600712605042,0.0961351260504202,0.0935724369747899,0.0989039327731092,0.0769269243697479,0.0617848739495798,7,7,7,7,7,7,7,0.791455346455252,1,9,6,2010,5
"152",0.097551625,0.086745375,0.091486625,0.10507825,0.114811625,0.102879125,8,8,8,8,8,8,8,1.58303264690813,1,9,6,2010,5
"153",0.083232,0.0744915862068966,0.0704194482758621,0.0807006896551724,0.0626667586206897,0.062647724137931,9,9,9,9,9,9,9,0.997816021758376,1,9,6,2010,5
"154",0.0928745806451613,0.0963936774193548,0.101536129032258,0.0688891612903226,0.0640481290322581,0.0523423225806452,10,10,10,10,10,10,10,0.710147201868908,1,9,6,2010,5
"155",0.112214736842105,0.102930045112782,0.0952602706766917,0.0993378646616541,0.0939252932330827,0.0665254736842105,11,11,11,11,11,11,11,1.35200362057401,1,9,6,2010,5
"156",0.117848448,0.104752256,0.090220928,0.086771968,0.077888512,0.061144832,12,12,12,12,12,12,12,1.05342967867623,1,9,6,2010,5
"157",0.125985190082645,0.126274909090909,0.103046214876033,0.0836651900826446,0.0644806611570248,0.0407115371900826,1,1,1,1,1,1,1,0.673827758125185,1,9,6,2010,4
"158",0.108842343434343,0.091925494949495,0.0787982222222222,0.0843414949494949,0.0658262626262626,0.0400830707070707,2,2,2,2,2,2,2,0.778556189107453,1,9,6,2010,4
"159",0.107499375,0.108953,0.108708,0.0917295,0.08184925,0.065021125,3,3,3,3,3,3,3,1.26193253689778,1,9,6,2010,4
"160",0.106652335877863,0.100109190839695,0.0904498320610687,0.0879731297709924,0.064808427480916,0.0432128244274809,4,4,4,4,4,4,4,0.560134236843892,1,9,6,2010,4
"161",0.073512448,0.077803904,0.087534208,0.102513536,0.10288704,0.093959168,5,5,5,5,5,5,5,1.13951793008534,1,9,6,2010,4
"162",0.101378215384615,0.0986167384615385,0.110072,0.0995265230769231,0.0895748923076923,0.0980131692307692,6,6,6,6,6,6,6,1.91324658971424,1,9,6,2010,4
"163",0.109971495798319,0.100143865546218,0.0996193613445378,0.104096941176471,0.0757957647058824,0.0577241008403361,7,7,7,7,7,7,7,0.79014479092899,1,9,6,2010,4
"164",0.103458,0.096451125,0.102684375,0.11860225,0.121275625,0.1069015,8,8,8,8,8,8,8,1.65363834845497,1,9,6,2010,4
"165",0.0914064827586207,0.0796748965517241,0.0755776551724138,0.0869211034482759,0.068204,0.0658063448275862,9,9,9,9,9,9,9,1.02561394259298,1,9,6,2010,4
"166",0.0892691612903226,0.0956588387096774,0.111306580645161,0.0776016774193548,0.0667676129032258,0.0534818064516129,10,10,10,10,10,10,10,0.732670592942532,1,9,6,2010,4
"167",0.120896120300752,0.10834815037594,0.0996198496240601,0.102558796992481,0.0961603609022556,0.0668612330827068,11,11,11,11,11,11,11,1.36997240463353,1,9,6,2010,4
"168",0.115274881029903,0.100990209029903,0.089113088,0.087850112,0.079183744,0.060843008,12,12,12,12,12,12,12,1.03868434122804,1,9,6,2010,4
